geo_code,geo_name,country,latitude,longitude,segment_id,segment_label,overall_opportunity_score,opportunity_rank,opportunity_percentile,market_size_score,segment_priority_score,recommended_attraction_alignment_score,segment_category_fit_score,recommended_attraction_focus,recommended_attraction_name,recommended_attraction_brand,recommended_attraction_category,recommended_attraction_distance_miles,nearest_merlin_attraction,nearest_merlin_brand,nearest_merlin_category,nearest_merlin_distance_miles,recommended_product_focus,recommended_commercial_play,commercial_play_rationale,recommended_activation,annual_pass_repeat_visit_flag,cluster_marketing_flag,short_break_opportunity_flag,merlin_attractions_within_30_miles,merlin_attraction_cluster_names_30_miles,illustrative_revenue_opportunity_1pct_gbp,revenue_per_visitor_assumption_gbp,penetration_rate_assumption,key_contributing_driver,assumptions_flag,total_population,children_count_0_14,young_adult_count_15_24,core_family_adult_count_25_44,midlife_adult_count_45_64,older_adult_count_65_plus,total_households,households_with_dependent_children,households_deprived,households_not_deprived,households_no_car_or_van,households_with_car_or_van,residents_social_grade_ab_c1,children_share_0_14,young_adult_share_15_24,core_family_adult_share_25_44,midlife_adult_share_45_64,older_adult_share_65_plus,family_household_share,deprived_household_share,not_deprived_household_share,car_access_household_share,population_density_per_sq_km,ab_c1_social_grade_share
E02004719,Eastleigh 008,England,50.95959,-1.29311,4,Mainstream Affluent Suburban Markets,92.5,188,0.9742530634723944,0.9450715859030837,1.0,0.8231382220788743,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,44.5,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,44.5,Short break,Short break,High-opportunity family/affluent MSOA at a practical overnight-trip distance.,"Promote short-break packages, overnight stays and family premium occasions.",False,False,True,0,None within 30 miles,3520,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11532,1992,1198,2840,3233,2269,4617,1433,1867,2751,354,4263,6353,0.1727367325702393,0.1038848421782865,0.2462712452306625,0.2803503295178633,0.1967568505029483,0.3103747021875677,0.40437513536928743,0.5956248646307125,0.9233268356075374,1156.3,0.7043237250554324
E02005892,Mansfield 013,England,53.12775,-1.18964,4,Mainstream Affluent Suburban Markets,92.5,189,0.9741153793198403,0.986784140969163,1.0,0.7686362009509529,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,53.1,Alton Towers Resort,Alton Towers,Thrill Theme Park,30.6,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3983,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,13047,2177,1166,3406,3595,2703,5622,1620,2283,3339,547,5075,6952,0.166858281597302,0.0893692036483482,0.2610561814976623,0.2755422702536981,0.2071740630029891,0.288153681963714,0.40608324439701177,0.5939167556029883,0.9027036641764496,1877.4,0.683982683982684
E02005983,Vale of White Horse 006,England,51.67498,-1.29112,4,Mainstream Affluent Suburban Markets,92.5,190,0.9739776951672863,0.9169190528634361,1.0,0.8611867474180671,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,31.1,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,31.1,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3352,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10981,1736,1155,3345,2735,2010,5067,1244,2235,2830,1183,3885,5743,0.1580912485201712,0.1051816774428558,0.304617065840998,0.2490665695291867,0.1830434386667881,0.24551016380501284,0.44108940201302543,0.5589105979869746,0.7665745856353591,3106.5,0.6622463099630996
E02006588,Horsham 001,England,51.09264,-0.26605,4,Mainstream Affluent Suburban Markets,92.5,191,0.9738400110147322,0.8803689427312775,1.0,0.9099697508050552,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,17.8,Chessington World of Adventures Resort,Chessington,Family Theme Park,17.8,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 7 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,7,Thorpe Park; Chessington World of Adventures Resort; London Eye; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium; SEA LIFE Brighton,3178,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10411,1842,965,3300,2594,1710,4484,1238,1903,2583,533,3953,5724,0.1769282489674382,0.0926904235904332,0.3169724330035539,0.2491595427912784,0.1642493516472961,0.276092774308653,0.4243978590544157,0.5756021409455843,0.8811859117253679,208.9,0.6776370308985439
E02000048,Barnet 025,England,51.60193,-0.21645,4,Mainstream Affluent Suburban Markets,92.4,192,0.9737023268621782,0.8686674008810573,1.0,0.9205572598310322,0.95,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,8.0,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,6.0,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3135,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10283,2073,1080,2931,2448,1751,3951,1364,1763,2186,759,3191,5813,0.2015948653116794,0.1050277156471846,0.2850335505202762,0.2380628221336186,0.170281046387241,0.34522905593520625,0.44621614781068086,0.5537838521893191,0.8078481012658227,3334.0,0.6993503368623677
E02000058,Barnet 035,England,51.58284,-0.19521,4,Mainstream Affluent Suburban Markets,92.4,193,0.9735646427096242,0.8630231277533039,1.0,0.9288570559338758,0.95,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,6.4,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,4.4,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3118,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,10224,2138,1024,3037,2211,1814,4097,1232,1882,2216,1308,2791,6206,0.2091158059467918,0.1001564945226917,0.2970461658841941,0.2162558685446009,0.1774256651017214,0.3007078350012204,0.4593605076885526,0.5406394923114475,0.6808977799463284,5639.7,0.7617527924389346
E02001877,Birmingham 051,England,52.48937,-1.84287,2,Balanced Regional Family Markets,92.4,194,0.9734269585570701,0.9743942731277533,0.8,0.9816390367213774,1.0,SEA LIFE - Family Discovery Attraction,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,3.2,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,3.2,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 3 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,3,Warwick Castle; Cadbury World; SEA LIFE Birmingham,3780,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12396,3414,2437,3492,2146,907,3157,1722,2455,699,1164,1990,3005,0.2754114230396902,0.196595676024524,0.281703775411423,0.1731203614069054,0.0731687641174572,0.5454545454545454,0.7776369971491923,0.22236300285080768,0.6309448319594166,9981.5,0.2716998191681736
E02003291,Southend-on-Sea 013,England,51.53403,0.796009,4,Mainstream Affluent Suburban Markets,92.4,195,0.9732892744045161,0.9521613436123348,1.0,0.8107870359052451,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,49.8,London Dungeon,The Dungeons,Young Adult Immersive,39.5,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3560,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11675,2108,1227,2952,3232,2156,5141,1421,3084,2057,1126,4015,4682,0.1805567451820128,0.1050963597430406,0.252847965738758,0.276830835117773,0.1846680942184154,0.2764053686053297,0.5998832911884847,0.4001167088115153,0.7809764637230111,3081.6,0.504417151475975
E02003483,Milton Keynes 025,England,52.00826,-0.78917,4,Mainstream Affluent Suburban Markets,92.4,196,0.973151590251962,0.9304790748898678,1.0,0.8401108597481157,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,38.1,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,38.1,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3420,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11215,2468,1458,3156,3387,746,4018,1808,1558,2461,392,3628,7629,0.2200624164065983,0.130004458314757,0.2814088274632189,0.3020062416406598,0.0665180561747659,0.4499751119960179,0.3877551020408163,0.6122448979591837,0.9024875621890548,4411.5,0.7341930516793379
E02004315,County Durham 033,England,54.76157,-1.59189,4,Mainstream Affluent Suburban Markets,92.4,197,0.973013906099408,0.9900881057268722,1.0,0.7609641060606243,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Scarborough,SEA LIFE,Family Discovery Attraction,57.0,SEA LIFE Scarborough,SEA LIFE,Family Discovery Attraction,57.0,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,4055,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,13300,2007,3691,3037,2782,1783,4730,1410,1739,2991,798,3932,8299,0.1509022556390977,0.2775187969924812,0.2283458646616541,0.209172932330827,0.1340601503759398,0.29809725158562367,0.3676532769556025,0.6323467230443975,0.8312896405919662,1052.6,0.8275002492770964
E02004910,North Hertfordshire 002,England,52.04739,-0.00636,4,Mainstream Affluent Suburban Markets,92.4,198,0.972876221946854,0.9503028634361234,1.0,0.8128557087527373,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,48.9,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,36.8,Short break,Short break,High-opportunity family/affluent MSOA at a practical overnight-trip distance.,"Promote short-break packages, overnight stays and family premium occasions.",False,False,True,0,None within 30 miles,3547,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11634,2145,1002,3195,2797,2495,4958,1400,2105,2852,605,4353,6363,0.1843733883445074,0.0861268695203713,0.2746260959257349,0.2404160220044696,0.2144576242049166,0.2823719241629689,0.4245663574021783,0.5754336425978217,0.8779749899152884,1611.1,0.7178474729241877
E02005212,Hyndburn 001,England,53.79554,-2.40555,4,Mainstream Affluent Suburban Markets,92.4,199,0.9727385377942999,0.9191216960352423,1.0,0.8549428077691906,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,22.9,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,22.9,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 2 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,2,SEA LIFE Manchester; SEA LIFE Blackpool,3360,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11018,1916,1160,2724,2951,2267,4916,1271,2735,2181,1140,3776,4121,0.173897259030677,0.1052822653839172,0.2472318025049918,0.2678344527137412,0.2057542203666727,0.25854353132628155,0.556346623270952,0.44365337672904803,0.7681041497152156,901.6,0.4834584702017832
E02005338,Blaby 006,England,52.59814,-1.20526,4,Mainstream Affluent Suburban Markets,92.4,200,0.9726008536417459,0.9391519823788547,1.0,0.8264439129831288,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Birmingham,SEA LIFE,Family Discovery Attraction,31.0,Warwick Castle,Warwick Castle,Heritage Attraction,27.2,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,1,Warwick Castle,3470,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11381,2066,1129,3160,2995,2031,4794,1432,2252,2541,632,4161,5589,0.1815306212107899,0.0992004217555575,0.277655742026184,0.2631578947368421,0.1784553202706265,0.29870671672924487,0.46975385899040467,0.5302461410095953,0.8681410390152305,804.3,0.6109532138172278
E02005931,Cherwell 011,England,51.93695,-1.15132,4,Mainstream Affluent Suburban Markets,92.4,201,0.9724631694891918,0.9322687224669604,1.0,0.8373930103559124,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,39.0,Warwick Castle,Warwick Castle,Heritage Attraction,30.0,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,1,Warwick Castle,3431,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11252,2176,1086,3400,2985,1605,4347,1477,1664,2682,251,4094,6232,0.1933878421613935,0.0965161749022396,0.3021685033771774,0.265286171347316,0.1426413082118734,0.3397745571658615,0.3827927306188176,0.6172072693811824,0.9422324510932106,94.7,0.6678096870981569
E02000314,Greenwich 002,England,51.50205,0.101515,2,Balanced Regional Family Markets,92.3,202,0.9723254853366378,0.9958700440528634,0.8,0.9475370159367608,1.0,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,9.6,London Dungeon,The Dungeons,Young Adult Immersive,9.6,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 7 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,7,Thorpe Park; Chessington World of Adventures Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,4296,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,14104,3268,2147,4496,3493,700,4531,2066,2545,1991,1708,2828,5877,0.2317073170731707,0.1522263187748156,0.3187748156551332,0.2476602382302893,0.049631310266591,0.4559699845508718,0.5616861619951445,0.43831383800485546,0.6234567901234568,4429.6,0.4892200116540414
E02000781,Redbridge 031,England,51.55386,0.097005,2,Balanced Regional Family Markets,92.3,203,0.9721878011840837,0.9997246696035242,0.8,0.9452574422303084,1.0,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,10.1,London Dungeon,The Dungeons,Young Adult Immersive,10.0,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 7 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,7,Thorpe Park; Chessington World of Adventures Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,4963,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,16293,3726,2467,4619,3709,1772,4431,2068,2524,1904,997,3431,7360,0.2286871662677223,0.1514147179770453,0.2834959798686552,0.2276437733996194,0.1087583624869575,0.4667118032046942,0.5696231099074701,0.4303768900925299,0.7748419150858176,8648.0,0.5176536784357856
E02002461,Wakefield 024,England,53.68286,-1.39735,4,Mainstream Affluent Suburban Markets,92.3,204,0.9720501170315297,0.9608342511013216,1.0,0.7954422372690106,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Manchester,SEA LIFE,Family Discovery Attraction,41.6,The York Dungeon,The Dungeons,Young Adult Immersive,22.8,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,1,The York Dungeon,3626,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11903,2204,1252,3333,3217,1897,4992,1573,2580,2412,839,4155,4967,0.1851634041838192,0.1051835671679408,0.2800134419894144,0.2702679996639502,0.1593715869948752,0.3151041666666667,0.5168269230769231,0.48317307692307687,0.8319983980776933,752.4,0.5083930399181167
E02005004,Ashford 009,England,51.12457,0.875412,4,Mainstream Affluent Suburban Markets,92.3,205,0.9719124328789757,0.9568419603524229,1.0,0.8017906163351808,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,54.0,SEA LIFE Brighton,SEA LIFE,Family Discovery Attraction,48.9,Short break,Short break,High-opportunity family/affluent MSOA at a practical overnight-trip distance.,"Promote short-break packages, overnight stays and family premium occasions.",False,False,True,0,None within 30 miles,3594,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11800,2386,1417,3340,3250,1407,4478,1680,2119,2359,572,3906,5997,0.2022033898305084,0.1200847457627118,0.2830508474576271,0.2754237288135593,0.1192372881355932,0.37516748548459133,0.47320232246538635,0.5267976775346137,0.8722644037516748,2521.9,0.5822330097087378
E02005075,Maidstone 008,England,51.26644,0.485836,4,Mainstream Affluent Suburban Markets,92.3,206,0.9717747487264216,0.9209801762114538,1.0,0.8479876714140503,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,35.3,SEA LIFE London Aquarium,SEA LIFE,Family Discovery Attraction,30.8,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3369,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11061,2235,1224,3301,2826,1475,4221,1589,1988,2234,688,3532,5479,0.2020612964469758,0.1106590724165988,0.2984359461169876,0.2554922701383238,0.1333514148811138,0.37645107794361526,0.4709784411276949,0.5290215588723051,0.8369668246445497,3665.4,0.5829343547185871
E02005624,West Northamptonshire 010,England,52.27199,-1.16409,4,Mainstream Affluent Suburban Markets,92.3,207,0.9716370645738676,0.9446585903083701,1.0,0.8162210514572399,0.95,Cadbury World - Family Discovery Attraction,Cadbury World,Cadbury World,Family Discovery Attraction,34.3,Warwick Castle,Warwick Castle,Heritage Attraction,17.8,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,1,Warwick Castle,3509,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11520,2125,1206,3497,3099,1593,4753,1502,2148,2603,516,4235,5617,0.1844618055555555,0.1046875,0.3035590277777777,0.2690104166666666,0.13828125,0.3160109404586577,0.45192509993688196,0.548074900063118,0.8913912860450431,1855.3,0.5716466517402808
E02000020,Barking and Dagenham 019,England,51.51879,0.107488,2,Balanced Regional Family Markets,92.2,208,0.9714993804213135,0.9954570484581498,0.8,0.9459381476350515,1.0,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,9.9,London Dungeon,The Dungeons,Young Adult Immersive,9.9,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 7 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,7,Thorpe Park; Chessington World of Adventures Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,4276,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,14055,3578,1739,4887,2900,951,4675,2258,2726,1946,1637,3036,5723,0.2545713269299182,0.1237282106012095,0.3477054429028815,0.2063322660974742,0.0676627534685165,0.4829946524064171,0.5831016042780749,0.4168983957219251,0.6496897068264498,4116.3,0.4426483100007735
E02000117,Brent 025,England,51.54669,-0.24931,2,Balanced Regional Family Markets,92.2,209,0.9713616962687595,0.9811398678414097,0.8,0.9645382928400195,1.0,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,6.3,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,4.3,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3874,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,12733,2820,1828,3542,3316,1227,4757,1717,3334,1423,2639,2120,3699,0.2214717662766041,0.143563967643132,0.2781748213304013,0.2604256655933401,0.0963637791565224,0.36094177002312383,0.7008618877443767,0.29913811225562326,0.4454717377600336,14306.7,0.3316893830703012
E02002749,North Lincolnshire 001,England,53.66878,-0.44767,4,Mainstream Affluent Suburban Markets,92.2,210,0.9712240121162055,0.9613160792951542,1.0,0.7901344092526292,0.95,SEA LIFE - Family Discovery Attraction,SEA LIFE Scarborough,SEA LIFE,Family Discovery Attraction,43.7,The York Dungeon,The Dungeons,Young Adult Immersive,32.7,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3627,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11921,1901,1133,2877,3333,2677,5365,1328,2761,2602,1029,4337,4407,0.1594664877107625,0.0950423622179347,0.2413388138578978,0.2795906383692643,0.2245616978441406,0.24753028890959924,0.5146318732525629,0.4853681267474371,0.8082370480805069,464.5,0.4957255343082115
E02003731,Cambridge 013,England,52.17656,0.147761,4,Mainstream Affluent Suburban Markets,92.2,211,0.9710863279636514,0.961522577092511,1.0,0.7904579475844825,1.0,LEGOLAND - Family Theme Park,LEGOLAND Windsor Resort,LEGOLAND,Family Theme Park,59.9,Madame Tussauds London,Madame Tussauds,Urban Icon Attraction,47.0,Other,Other,"MSOA does not meet the simple rules for cluster marketing, annual pass, or short-break activation.","Retain for broader seasonal, local, or tactical activity rather than a specific strategic play.",False,False,False,0,None within 30 miles,3629,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,11926,1502,2803,3273,2826,1522,4011,1039,1682,2331,1080,2930,7643,0.1259433171222539,0.2350327016602381,0.2744423947677343,0.2369612611101794,0.1276203253395941,0.25903764647220145,0.4193467963101471,0.5806532036898528,0.7306733167082294,2639.2,0.792431311560394
E02006402,Runnymede 010,England,51.353,-0.49574,4,Mainstream Affluent Suburban Markets,92.2,212,0.9709486438110974,0.8355589207048458,1.0,0.9581004107853135,1.0,Chessington - Family Theme Park,Chessington World of Adventures Resort,Chessington,Family Theme Park,7.5,Thorpe Park,Thorpe Park,Thrill Theme Park,3.9,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 8 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,8,Thorpe Park; Chessington World of Adventures Resort; LEGOLAND Windsor Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,3024,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,9939,1737,996,2342,2848,2016,3917,1244,1712,2205,336,3580,5411,0.174766073045578,0.1002112888620585,0.23563738806721,0.2865479424489385,0.2028373075762149,0.3175899923410774,0.43706918560122543,0.5629308143987746,0.9141981613891726,1841.6,0.7026360212959356
E02006800,Redbridge 034,England,51.55905,0.110402,2,Balanced Regional Family Markets,92.2,213,0.9708109596585432,0.9979350220264317,0.8,0.9420116428952112,1.0,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,10.7,London Dungeon,The Dungeons,Young Adult Immersive,10.7,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 7 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,7,Thorpe Park; Chessington World of Adventures Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,4468,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,14685,3225,1954,4978,3104,1424,4513,2032,2725,1789,1335,3178,6202,0.2196118488253319,0.1330609465440926,0.3389853592100783,0.2113721484508001,0.0969696969696969,0.45025481941059164,0.6038112120540661,0.39618878794593393,0.7041879016175493,8921.4,0.479029891094462
E02006924,Redbridge 035,England,51.56939,0.06137,2,Balanced Regional Family Markets,92.2,214,0.9706732755059893,0.9922907488986784,0.8,0.9498012101202408,1.0,Shrek's Adventure! - Family Discovery Attraction,Shrek's Adventure! London,Shrek's Adventure!,Family Discovery Attraction,9.2,London Dungeon,The Dungeons,Young Adult Immersive,9.1,Multi-attraction cluster marketing,Multi-attraction cluster marketing,High-opportunity MSOA with 7 Merlin attractions within 30 miles.,"Promote annual pass, multi-attraction bundles, CRM cross-sell and local cluster campaigns.",True,True,False,7,Thorpe Park; Chessington World of Adventures Resort; London Eye; Madame Tussauds London; London Dungeon; Shrek's Adventure! London; SEA LIFE London Aquarium,4138,33.0,0.01,large local market,Straight-line distance proxy in miles; judgement-based weights; attraction coordinates and simplified categories are maintained in merlin_attraction_data.csv.,13600,2494,1763,4364,3102,1877,4096,1651,2280,1816,1125,2972,6857,0.1833823529411764,0.1296323529411764,0.3208823529411764,0.2280882352941176,0.1380147058823529,0.403076171875,0.556640625,0.443359375,0.7254088357334635,5652.5,0.6067067775614935
